donor;recipient;amount;project title;;Settings;;;;;;;;;;;;;;
Korea;Kenya;0,014491819;Hydro-infra Development & Management;;;;;;;;;;;;;;;;
Korea;Kenya;0,009151;Disaster Prediction and Warning System;;;;;;;;;;;;;;;;
Korea;Kyrgyz Republic;0,005596072;Hydro-infra Development & Management;;;;;;;;;;;;;;;;
Korea;Kyrgyz Republic;0,018391262;Disaster Prediction and Warning System;;;;;;;;;;;;;;;;
Korea;Laos;0,013383434;Analysis of COMS Data;;;;;;;;;;;;;;;;
Korea;Laos;0,011092791;Response to Climate Change for ASEAN;;;;;;;;;;;;;;;;
Korea;Laos;0,021926537;Analysis of COMS(Communication, Ocean, Meteorological Satellite) Data (for Asian Pacific Countries);;;;;;;;;;;;;;;;
Korea;Malaysia;0,079026;Dispatch of Volunteers;;;;;;;;;;;;;;;;
Korea;Malaysia;0,004877696;Response to Climate Change for ASEAN;;;;;;;;;;;;;;;;
Korea;Maldives;0,104736;Rainwater Reuse and Coastal Management (Maldives);;;;;;;;;;;;;;;;
Korea;Maldives;0,028026862;SAARC Special Training Program - Climate Change and Disaster Prevention;;;;;;;;;;;;;;;;
Korea;Mongolia;0,004201035;Forestry Management for Climate Change Adaptation;;;;;;;;;;;;;;;;
Korea;Mongolia;23,36488675;Project for Development of New Water Supply Source for Yarmag area of Ulaanbaatar city, Mongolia;;;;;;;;;;;;;;;;
Korea;Mongolia;0,014884121;Disaster Prediction and Warning System;;;;;;;;;;;;;;;;
Korea;Mongolia;0,340412545;Resettlement of Environmental Refugees by Building Agricultural Production Bases;;;;;;;;;;;;;;;;
Korea;Mongolia;0,010376901;Analysis of COMS(Communication, Ocean, Meteorological Satellite) Data (for Asian Pacific Countries);;;;;;;;;;;;;;;;
Korea;Mongolia;0,07717663;??? ??;;;;;;;;;;;;;;;;
Korea;Morocco;0,008688721;Ocean Observation and Hydrographic Surveying;;;;;;;;;;;;;;;;
Korea;Morocco;0,012255938;Hydro-infra Development & Management;;;;;;;;;;;;;;;;
Korea;Morocco;0,026822074;Small & Medium Enterprises and Economic Development (Francphone);;;;;;;;;;;;;;;;
Korea;Morocco;0,022577209;Improvement of Mateorological Disaster Responsivess for African countries;;;;;;;;;;;;;;;;
Korea;Myanmar;0,012609475;Climate Change and Disaster Prevention;;;;;;;;;;;;;;;;
Korea;Myanmar;0,011821715;Hydro-infra Development & Management;;;;;;;;;;;;;;;;
Korea;Myanmar;0,012016;Water Resources Management for Responding to Climate Change;;;;;;;;;;;;;;;;
Korea;Myanmar;0,013482169;Analysis of COMS Data;;;;;;;;;;;;;;;;
Korea;Myanmar;0,034317025;Disaster Prediction and Warning System;;;;;;;;;;;;;;;;
Korea;Myanmar;0,010974313;Response to Climate Change for ASEAN;;;;;;;;;;;;;;;;
Korea;Myanmar;0,022843238;Analysis of COMS(Communication, Ocean, Meteorological Satellite) Data (for Asian Pacific Countries);;;;;;;;;;;;;;;;
Korea;Namibia;0,00706224;Hydro-infra Development & Management;;;;;;;;;;;;;;;;
Korea;Nauru;0,009864;PIF Special Training on Climate Change;;;;;;;;;;;;;;;;
Korea;Nepal;0,014273115;Analysis of COMS Data;;;;;;;;;;;;;;;;
Korea;Nepal;0,011521261;Climate Change and Disaster Prevention;;;;;;;;;;;;;;;;
Korea;Nepal;0,007732;Disaster Prediction and Warning System;;;;;;;;;;;;;;;;
Korea;Nepal;0,033525795;SAARC Special Training Program - Climate Change and Disaster Prevention;;;;;;;;;;;;;;;;
Korea;Nepal;0,012456297;Analysis of COMS(Communication, Ocean, Meteorological Satellite) Data (for Asian Pacific Countries);;;;;;;;;;;;;;;;
Korea;Nigeria;0,009207879;Ocean Observation and Hydrographic Surveying;;;;;;;;;;;;;;;;
Korea;Pakistan;0,013714675;Analysis of COMS Data;;;;;;;;;;;;;;;;
Korea;Pakistan;0,022627344;SAARC Special Training Program - Climate Change and Disaster Prevention;;;;;;;;;;;;;;;;
Korea;Pakistan;0,012828801;Analysis of COMS(Communication, Ocean, Meteorological Satellite) Data (for Asian Pacific Countries);;;;;;;;;;;;;;;;
Korea;Papua New Guinea;0,014580999;Water Resources Management for Responding to Climate Change;;;;;;;;;;;;;;;;
Korea;Papua New Guinea;0,014165886;Analysis of COMS Data;;;;;;;;;;;;;;;;
Korea;Papua New Guinea;0,009483913;Ocean Observation and Hydrographic Surveying;;;;;;;;;;;;;;;;
Korea;Papua New Guinea;0,014766792;Climate Change and Disaster Prevention;;;;;;;;;;;;;;;;
Korea;Papua New Guinea;0,027483414;PIF Special Training on Climate Change;;;;;;;;;;;;;;;;
Korea;Papua New Guinea;0,029041265;Analysis of COMS(Communication, Ocean, Meteorological Satellite) Data (for Asian Pacific Countries);;;;;;;;;;;;;;;;
Korea;Paraguay;0,016747871;Water Resources Management for Responding to Climate Change;;;;;;;;;;;;;;;;
Korea;Paraguay;0,0193702;Disaster Prediction and Warning System;;;;;;;;;;;;;;;;
Korea;Peru;0,010266365;Ocean Observation and Hydrographic Surveying;;;;;;;;;;;;;;;;
Korea;Peru;0,021218;Disaster Prediction and Warning System;;;;;;;;;;;;;;;;
Korea;Philippines;23,08764923;Project for the Mitigating Climate Change Impacts through Sustainable Upland Watershed Management;;;;;;;;;;;;;;;;
Korea;Philippines;0,009899027;Analysis of COMS Data;;;;;;;;;;;;;;;;
Korea;Philippines;3,185015141;Project for establishment of Early Warning and Response System for Disaster Mitigation in Metro Manila;;;;;;;;;;;;;;;;
Korea;Philippines;0,010111361;Water Resources Management for Responding to Climate Change;;;;;;;;;;;;;;;;
Korea;Philippines;0,010684664;Climate Change and Disaster Prevention;;;;;;;;;;;;;;;;
Korea;Philippines;0,017507694;Disaster Prediction and Warning System;;;;;;;;;;;;;;;;
Korea;Philippines;0,004947979;Response to Climate Change for ASEAN;;;;;;;;;;;;;;;;
Korea;Philippines;0,010347783;Analysis of COMS(Communication, Ocean, Meteorological Satellite) Data (for Asian Pacific Countries);;;;;;;;;;;;;;;;
Korea;Rwanda;0,011987404;Improvement of Mateorological Disaster Responsivess for African countries;;;;;;;;;;;;;;;;
Korea;Samoa;0,020079799;PIF Special Training on Climate Change;;;;;;;;;;;;;;;;
Korea;Senegal;0,026788101;Hydro-infra Development & Management;;;;;;;;;;;;;;;;
Korea;Solomon Islands;0,027773903;PIF Special Training on Climate Change;;;;;;;;;;;;;;;;
Korea;South of Sahara, regional;1,904272;Food for New Village Project in Nepal and Rwanda;;;;;;;;;;;;;;;;
Korea;South of Sahara, regional;1,984710021;Korea-WFP Food-for-New-Village Program;;;;;;;;;;;;;;;;
Korea;Sri Lanka;2,758201878;Development of COMS Data Receiving/Analysis System;;;;;;;;;;;;;;;;
Korea;Sri Lanka;0,007959353;Ocean Observation and Hydrographic Surveying;;;;;;;;;;;;;;;;
Korea;Sri Lanka;0,005819023;Analysis of COMS Data;;;;;;;;;;;;;;;;
Korea;Sri Lanka;0,029410835;SAARC Special Training Program - Climate Change and Disaster Prevention;;;;;;;;;;;;;;;;
Korea;Sri Lanka;0,011337781;Analysis of COMS(Communication, Ocean, Meteorological Satellite) Data (for Asian Pacific Countries);;;;;;;;;;;;;;;;
Korea;Sudan;0,0445489;Improvement of Mateorological Disaster Responsivess for African countries;;;;;;;;;;;;;;;;
Korea;Tanzania;0,040887071;Improvement of Mateorological Disaster Responsivess for African countries;;;;;;;;;;;;;;;;
Korea;Tanzania;0,014539594;Hydro-infra Development & Management;;;;;;;;;;;;;;;;
Korea;Tanzania;0,015196769;Climate Change and Disaster Prevention;;;;;;;;;;;;;;;;
Korea;Tanzania;0,017661971;Disaster Prediction and Warning System;;;;;;;;;;;;;;;;
Korea;Timor-Leste;0,005889093;Climate Change and Disaster Prevention;;;;;;;;;;;;;;;;
Korea;Timor-Leste;0,005065236;Environmental Protection Policy;;;;;;;;;;;;;;;;
Korea;Tonga;0,018630362;PIF Special Training on Climate Change;;;;;;;;;;;;;;;;
Korea;Turkmenistan;0,007158852;Water Resources Management for Responding to Climate Change;;;;;;;;;;;;;;;;
Korea;Tuvalu;0,020038134;PIF Special Training on Climate Change;;;;;;;;;;;;;;;;
Korea;Uganda;0,032779952;Improvement of Mateorological Disaster Responsivess for African countries;;;;;;;;;;;;;;;;
Korea;Uzbekistan;0,07717663;??? ??;;;;;;;;;;;;;;;;
Korea;Vietnam;0,079026;Dispatch of Volunteers;;;;;;;;;;;;;;;;
Korea;Vietnam;30,12162752;Support Program to Respond to Climate Change;;;;;;;;;;;;;;;;
Korea;Vietnam;0,07717663;??? ??;;;;;;;;;;;;;;;;
Korea;Vietnam;0,009472248;Response to Climate Change for ASEAN;;;;;;;;;;;;;;;;
Korea;Vietnam;0,010242357;Analysis of COMS(Communication, Ocean, Meteorological Satellite) Data (for Asian Pacific Countries);;;;;;;;;;;;;;;;
Korea;Zambia;0,007485847;Improvement of Mateorological Disaster Responsivess for African countries;;;;;;;;;;;;;;;;
Korea;Zimbabwe;0,00773534;Improvement of Mateorological Disaster Responsivess for African countries;;;;;;;;;;;;;;;;
Luxembourg;Asia, regional;0,626556153;MRC Climate Change&Adaption Initiative-1.instalm.;;;;;;;;;;;;;;;;
Luxembourg;Bilateral, unspecified;0,002860748;AC ASTM 2010-2014 : Enveloppe 2011;;;;;;;;;;;;;;;;
Luxembourg;Bolivia;0,017534415;Accord-cadre Caritas 2009-2011:Enveloppe 2010;;;;;;;;;;;;;;;;
Luxembourg;Bolivia;0,038259135;Projet de dveloppement sur l'altiplano;;;;;;;;;;;;;;;;
Luxembourg;Bolivia;0,032062461;Accord-cadre FONDATION CARITAS LUXEMBOURG 2012-2015;;;;;;;;;;;;;;;;
Luxembourg;Brazil;0,013676844;Accord-Cadre Frres des Hommes 2009-2011 - Enveloppe 2010;;;;;;;;;;;;;;;;
Luxembourg;Brazil;0,017797553;Former techniquement et politiquement des jeunes de la rforme agraire pour l'aide  la production et l'organisation des familles;;;;;;;;;;;;;;;;
Luxembourg;Burkina Faso;0,082989685;Accord-Cadre Association Solidarit Tiers-Monde 2010-2014 - Enveloppe 2010;;;;;;;;;;;;;;;;
Luxembourg;Burkina Faso;0,086273973;Projet de marachage cologique et de lutte contre la dsertification;;;;;;;;;;;;;;;;
Luxembourg;Burkina Faso;0,181351214;Projet dAmlioration de lElevage du Zbu Azawak et Gestion durable des Ressources pastorales;;;;;;;;;;;;;;;;
Luxembourg;Burkina Faso;0,026141032;Frais de fonctionnement Lux-Development;;;;;;;;;;;;;;;;
Luxembourg;Burkina Faso;0,019723918;Appui  la Mise en Oeuvre du Programme national de Gestion des Ressources forestires;;;;;;;;;;;;;;;;
Luxembourg;Burkina Faso;0,064375784;Accord-cadreSOS FAIM-ACTION SOLIDARITE TIERS MONDE 2011-2013;;;;;;;;;;;;;;;;
Luxembourg;Burkina Faso;0,341572138;Appui a? la Diffusion du Ze?bu Awazak;;;;;;;;;;;;;;;;
Luxembourg;Chile;0,035661099;Appui familles Mapuche de la Mariquina-1.tranche;;;;;;;;;;;;;;;;
Luxembourg;Colombia;0,088247203;Accord-Cadre ENG BRECK MAT LATEINAMERIKA 2006-2010 - Enveloppe 2010;;;;;;;;;;;;;;;;
Luxembourg;Haiti;0,091392366;Accord-Cadre OBJECTIF TIERS MONDE ASBL 2010-2014: Enveloppe 2010;;;;;;;;;;;;;;;;
Luxembourg;Haiti;0,01785901;Appui  la production agricole et son acheminement vers les marchs  Lavial;;;;;;;;;;;;;;;;
Luxembourg;Haiti;0,029182745;Renforcement de la scurit alimentaire  Beau-Sjour;;;;;;;;;;;;;;;;
Luxembourg;Haiti;0,023035108;Programme de reboisement par l'ducation  Gros-Cheval;;;;;;;;;;;;;;;;
Luxembourg;Haiti;0,006539808;Conservation du sol et reboisement  Port-Salut;;;;;;;;;;;;;;;;
Luxembourg;Haiti;0,092760828;Accord-cadreOBJECTIF TIERS MONDE ASBL 2010-2014;;;;;;;;;;;;;;;;
Luxembourg;Laos;0,075334773;Ernhrungssicherung Dackcheung,Laos - 1re tranch;;;;;;;;;;;;;;;;
Luxembourg;Philippines;0,033438027;Accord-Cadre Association Solidarit Tiers-Monde 2010-2014 - Enveloppe 2010;;;;;;;;;;;;;;;;
Luxembourg;Philippines;0,035210665;Appui au programme de sensibilisation et de lobbying en faveur de lagriculture durable aux Philippines;;;;;;;;;;;;;;;;
Luxembourg;Philippines;0,033830586;Accord cadre ACTION SOLIDARITE TIERS MONDE Asbl 2010-2014;;;;;;;;;;;;;;;;
Luxembourg;Senegal;0,037840027;Accord cadre SOS VILLAGES D'ENFANTS MONDE Asbl 2010-12: Enveloppe 2010;;;;;;;;;;;;;;;;
Luxembourg;Senegal;0,053018131;Programme de renforcement familial  Pikine;;;;;;;;;;;;;;;;
Luxembourg;Senegal;0,08593131;Accord-Cadre SOS VILLAGES D'ENFANTS MONDE Asbl 2010-2012;;;;;;;;;;;;;;;;
Luxembourg;Uzbekistan;0,327543178;Accord cadre de coopration 2010-12: Enveloppe 2010;;;;;;;;;;;;;;;;
Luxembourg;Uzbekistan;0,255525445;Programme ONE  Khorezm;;;;;;;;;;;;;;;;
Luxembourg;Uzbekistan;0,275677823;Accord-Cadre SOS VILLAGES D'ENFANTS MONDE Asbl 2010-2012;;;;;;;;;;;;;;;;
Netherlands;Bangladesh;7,928945084;DHA UNDAF-UNDP IWM;;;;;;;;;;;;;;;;
Netherlands;Bangladesh;0,009773485;DHA Food Security Support Fund;;;;;;;;;;;;;;;;
Netherlands;Bangladesh;16,55316503;DHA SaFaL;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;25,59215554;DME-Klimaat Kennis Netwerk;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;0,168922983;DME Secr Schokland Clim.Agr;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;56,62736915;DSO MFS '11-'15 DRR & CCAA;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;1,900383568;GTZ Energizing;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;2,780867631;DME CGIAR Trust Fund - WB;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;15,60273747;CieMeR Support;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;29,70184062;Sustainable Water Fund I;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;0,68971521;Study Warren Evans;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;34,48576049;LDCF for Climate Change;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;55,17721678;DDE ASAP;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;0,198535531;NPRio+20Rio aan de Maas;;;;;;;;;;;;;;;;
Netherlands;Bilateral, unspecified;7,173038181;DME MDTF (PROFOR);;;;;;;;;;;;;;;;
Netherlands;Bolivia;0,104239558;Climate Negotiation Capacity;;;;;;;;;;;;;;;;
Netherlands;Bolivia;0,176813193;Agricultural insurance tools;;;;;;;;;;;;;;;;
Netherlands;Bolivia;0,27374703;National climate adaptation;;;;;;;;;;;;;;;;
Netherlands;Bolivia;1,443042538;Tarija Watershed Program;;;;;;;;;;;;;;;;
Netherlands;Colombia;4,474106582;integraal waterbeheer;;;;;;;;;;;;;;;;
Netherlands;Colombia;3,043852543;Sustainable Trade Platform COL;;;;;;;;;;;;;;;;
Netherlands;Ethiopia;0,372401037;Consultancy Fund Food Security;;;;;;;;;;;;;;;;
Netherlands;Ethiopia;14,1281236;Gambella and R. V. Landscapes;;;;;;;;;;;;;;;;
Netherlands;Ethiopia;0,344857605;Business Support Facility;;;;;;;;;;;;;;;;
Netherlands;Ghana;0,088010283;ESSF IV;;;;;;;;;;;;;;;;
Netherlands;Indonesia;2,080149025;JAK-JCP-Hydro Climate;;;;;;;;;;;;;;;;
Netherlands;Kenya;4,574266395;NAI SUSTAINABLE LANDSCAPES;;;;;;;;;;;;;;;;
Netherlands;Kenya;13,70751545;NAI AWF 2012 - 2016;;;;;;;;;;;;;;;;
Netherlands;Mozambique;13,7943042;AECF REACT MZ;;;;;;;;;;;;;;;;
Netherlands;Senegal;0,003785267;COCA MEPNSN;;;;;;;;;;;;;;;;
Netherlands;Senegal;0,021067351;coherence ABS;;;;;;;;;;;;;;;;
Netherlands;Senegal;0,103457281;Assistance Parlementaire Env.;;;;;;;;;;;;;;;;
Netherlands;Senegal;0,030911325;Mission Exit II;;;;;;;;;;;;;;;;
Netherlands;Senegal;0,413829126;Appui Inst. UICN;;;;;;;;;;;;;;;;
Netherlands;Suriname;5,26147867;WWF GUIANAS 2012-2016;;;;;;;;;;;;;;;;
New Zealand;Bilateral, unspecified;0,481168157;Climate Change Development Fund;;;;;;;;;;;;;;;;
New Zealand;Cook Islands;0,088199286;Cyclone Recovery Programme Technical Assistance;;;;;;;;;;;;;;;;
New Zealand;Papua New Guinea;0,00475487;Community based Adaptation, PNG Rural;;;;;;;;;;;;;;;;
New Zealand;Philippines;1,097100687;Integration of Disaster Risk Reduction/Climate Change Adaptation into Local Development;;;;;;;;;;;;;;;;
New Zealand;Samoa;0,397226785;Indigenous housing as a solution to climate risk;;;;;;;;;;;;;;;;
New Zealand;Vietnam;2,035634832;GNS Dam Safety Project;;;;;;;;;;;;;;;;
New Zealand;Vietnam;0,072477883;Oxfam Climate Change Project;;;;;;;;;;;;;;;;
New Zealand;Vietnam;4,270935585;Ben Tre Disaster Risk Management/Climate Change;;;;;;;;;;;;;;;;
Norway;Afghanistan;1,81300499;Community-Based Disaster Risk Management i Badakhshan Provinsen;;;;;;;;;;;;;;;;
Norway;Africa, regional;0,075852259;Regional Conference on Agriculture,  Food Security and Climate Change;;;;;;;;;;;;;;;;
Norway;Africa, regional;1,208895381;COMESA Climate change programme addendum 1;;;;;;;;;;;;;;;;
Norway;Africa, regional;0,535274596;CommunicatingWeather Warnings via Mobile Communications;;;;;;;;;;;;;;;;
Norway;Africa, regional;10,13453235;Global Framework for Climate Services - Adaptation and DRR in Africa;;;;;;;;;;;;;;;;
Norway;Africa, regional;20,87570924;Programme on Climate Change Adaptation and Mitigation in the ESA region;;;;;;;;;;;;;;;;
Norway;Africa, regional;0,303322271;PROPAC programme for training women farmer in Central Africa;;;;;;;;;;;;;;;;
Norway;Africa, regional;0,535274596;PIDG - Support to preparatory phase of GAP - Green Africa Power;;;;;;;;;;;;;;;;
Norway;Africa, regional;0,008511627;Seminar climate smart agriculture;;;;;;;;;;;;;;;;
Norway;Africa, regional;0,172780273;DCG Global;;;;;;;;;;;;;;;;
Norway;Africa, regional;0,428639031;Community Based Agrobiodiversity Management Africa;;;;;;;;;;;;;;;;
Norway;Africa, regional;1,346803707;The Southern African Confederation of Agricultural Unions (SACAU);;;;;;;;;;;;;;;;
Norway;Africa, regional;0,276267427;Cooperation on a program for Climate-Smart Agriculture;;;;;;;;;;;;;;;;
Norway;Africa, regional;1,422777249;Food, Agriculture and Natural Resources Policy Analysis network- FANRPAN;;;;;;;;;;;;;;;;
Norway;Africa, regional;1,505657477;African Conservation Tillage Network (ACT);;;;;;;;;;;;;;;;
Norway;America, regional;0,5165648;PPBMA - Participatory Plant Breeding Meso America;;;;;;;;;;;;;;;;
Norway;America, regional;0,077700214;Haiti - Review of three programmes in Departement du Sud;;;;;;;;;;;;;;;;
Norway;America, regional;0,098916758;EMIS - Regional climate change policy network Central America;;;;;;;;;;;;;;;;
Norway;America, regional;0,276382251;Rural Food Security Programme Central America;;;;;;;;;;;;;;;;
Norway;Asia, regional;0,005352746;Pre-appraisal of NACA proposal on salinity tolerant catfish;;;;;;;;;;;;;;;;
Norway;Asia, regional;0,373685279;CBDC-BUCAP - Community Biodiversity Development and Conservation BUCAP;;;;;;;;;;;;;;;;
Norway;Asia, regional;0,571518674;CBMSA - Community Based Management South Asia;;;;;;;;;;;;;;;;
Norway;Bangladesh;18,97377029;Comprehensive Disaster Management Programme (CDMP) Phase-II (20102014);;;;;;;;;;;;;;;;
Norway;Bangladesh;0,042189027;Climate change adapt in North-West BGD with RDRS;;;;;;;;;;;;;;;;
Norway;Bangladesh;0,021708917;Climate change adapt-South Central BGD Cooperation with CCDB;;;;;;;;;;;;;;;;
Norway;Bangladesh;3,211647575;Reducing vulnerability of women affected by climate change;;;;;;;;;;;;;;;;
Norway;Bangladesh;0,553117082;Bioforsk-BRRI/CEGIS : Climate Change impacts, vulnerability and adptn.;;;;;;;;;;;;;;;;
Norway;Bhutan;0,058382915;Peace Corps, FK Norway, personnel exchange;;;;;;;;;;;;;;;;
Norway;Bilateral, unspecified;0,03792613;Konsulentoppdrag NIBR: Grnn konomi og forsikringsordninger;;;;;;;;;;;;;;;;
Norway;Bilateral, unspecified;0,189630648;Contribution to IPCC Trust Fund 2010;;;;;;;;;;;;;;;;
Norway;Bilateral, unspecified;1,806660218;Many Strong Voices;;;;;;;;;;;;;;;;
Norway;Bilateral, unspecified;1,302575693;Climate Change, Fisheries and Aquaculture. Adaptation and mitigation;;;;;;;;;;;;;;;;
Norway;Bilateral, unspecified;1,137783888;UN SG High Level Panel on Global Sustainability;;;;;;;;;;;;;;;;
