source;id;projecttitle;year;amount;currency;donor;recipient;recipient_mapped;purpose;sector;sector_mapped
oecd_riomarkers;1513;Integrated rural development by soil improvement and sustainable small scale farming / Mahotire;2011;139043;USD;Germany;Haiti;Haiti;agricultural land resources;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1514;Integrated agroforestry with soil improvement and sustainable land use for small farmer groups Diocese Les Cayes;2011;166852;USD;Germany;Haiti;Haiti;forestry development;iii.1.b. forestry;agriculture / food security
oecd_riomarkers;1515;Integrated rural development and sustainable agriculture for small farmer families in 45 villages Diocese Juticalpa;2011;243326;USD;Germany;Honduras;Honduras;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1516;Climate Change Adapation in the North Eastern Region (CCA NER);2011;5561735;USD;Germany;India;India;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;1517;Enhancing capacity to develop community resilience - Adressing livelihoods, climate change adaptation and disaster risk reduction through creating ne;2011;183537;USD;Germany;India;India;disaster prevention and preparedness;viii.3. disaster prevention & preparedness;disaster risk reduction
oecd_riomarkers;1518;Adaptation to climate change though an increase and protection of natural resources, India;2011;826240;USD;Germany;India;India;biosphere protection;iv.1. general environment protection;natural resource management
oecd_riomarkers;1519;Capacity Building for Climate Change Adaptation in the North East of India;2011;129763;USD;Germany;India;India;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;1520;To build women's leadership and entrepreneurship for effective local action in health, agriculture and nutrition in a changing climate and environment;2011;351780;USD;Germany;India;India;democratic participation and civil society;i.5.a. government & civil society-general;Government / trade / finance
oecd_riomarkers;1521;Climate Leadership Programme;2011;513841;USD;Germany;Indonesia;Indonesia;multisector education/training;iv.2. other multisector;Other
oecd_riomarkers;1522;Rural Capacity Building on Production and Marketing, Natural Resource Management/Drought Resistant Cr;2011;875973;USD;Germany;Kenya;Kenya;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1523;Further strengthening of small-scale agricultural activities to support disadvantaged households in former conflict areas in the Archdiocese of Monro;2011;208565;USD;Germany;Liberia;Liberia;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1524;Irrigation Programme II;2011;14599555;USD;Germany;Mali;Mali;agricultural water resources;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1525;Natural Resources Management Programme;2011;13904338;USD;Germany;Mauritania;Mauritania;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;1526;Conservation of nature and combating desertification in Morocco;2011;729978;USD;Germany;Morocco;Morocco;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;1527;Adaptation to climate change;2011;1598999;USD;Germany;Morocco;Morocco;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;1528;Sustainable agriculture for small farmer families, 16 villages of Las Maderas;2011;157119;USD;Germany;Nicaragua;Nicaragua;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1529;Appropriate seeds for small farmers basical food crop production at Maradi-Region (Adaption to Climate Change);2011;247497;USD;Germany;Niger;Niger;agricultural inputs;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1530;Adaptation to climate change in the water sector in the MENA Region;2011;4866518;USD;Germany;North of Sahara, regional;Non-specific;water resources protection;i.4. water supply & sanitation;health
oecd_riomarkers;1531;Adaptation to Climate Change in the Pacific Region;2011;4171301;USD;Germany;Oceania, regional;Non-specific;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;1532;Sustainable rural development with emphasis on organisation and self-reliance of small farmer groups, district Caapuc;2011;134872;USD;Germany;Paraguay;Paraguay;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1533;Sustainable rural development with self-help groups of small farmers, Diocese Coronel Oviedo;2011;194661;USD;Germany;Paraguay;Paraguay;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1534;Sustainable agriculture for small farmer groups with emphasis on advcoacy and defense of economic interests North-Eastern Itapua;2011;308676;USD;Germany;Paraguay;Paraguay;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1535;Sustainable rural development for small farmer groups in 8 districts of Itapua;2011;286429;USD;Germany;Paraguay;Paraguay;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1536;Integrated rural development with emphasis our food security, civic participation and gender equality, Puno;2011;312848;USD;Germany;Peru;Peru;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1537;Adaptation of the agricultural sector and agricultural water use to climate change in Andean countries.;2011;82217;USD;Germany;Peru;Peru;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;1538;Sustainable rural development and land use for small farmer families, Province Paucartambo;2011;472748;USD;Germany;Peru;Peru;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1539;Adaptation of the agricultural sector and agricultural water use to climate change in Andean countries.;2011;76088;USD;Germany;Peru;Peru;agricultural land resources;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1540;Adaptation of the agricultural sector and agricultural water use to climate change in Andean countries.;2011;76088;USD;Germany;Peru;Peru;agricultural water resources;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1541;Fishing policy and administrative management;2011;6794;USD;Germany;Philippines;Philippines;fishing policy and admin. management;iii.1.c. fishing;agriculture / food security
oecd_riomarkers;1542;Integrated and sustainable rural development through church-related self help groups in the Diocese of Butuan, Agusan del Norte and Agusan del Sur, M;2011;175195;USD;Germany;Philippines;Philippines;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1543;Integrated rural and sustainable development for small farmer self-help groups, Bohol Island;2011;107063;USD;Germany;Philippines;Philippines;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1544;Fishing policy and administrative management;2011;112674;USD;Germany;Philippines;Philippines;fishing policy and admin. management;iii.1.c. fishing;agriculture / food security
oecd_riomarkers;1545;Integrated rural development in the Cordilleras;2011;558954;USD;Germany;Philippines;Philippines;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1546;Integrated and sustainable development for small farmer self help groups, Diocese of Nyundo;2011;305895;USD;Germany;Rwanda;Rwanda;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1547;Integrated rural development increasing small farmer agriculture, diversification and environmental protection;2011;418521;USD;Germany;Rwanda;Rwanda;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1548;Soil improvement and increased and sustainable basic crop production of small farmer groups;2011;225250;USD;Germany;Senegal;Senegal;agricultural land resources;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1549;Climate Leadership Programme;2011;722668;USD;Germany;South Africa;South Africa;multisector education/training;iv.2. other multisector;Other
oecd_riomarkers;1550;Adaption of family production systems to climate change in the Andean region of Ecuador and Peru;2011;734156;USD;Germany;South America, regional;Non-specific;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1551;Sustainable Agriculture for adaptation to climate change in vulnerable regions of Bolivia and Peru;2011;1368130;USD;Germany;South America, regional;Non-specific;rural development;iv.2. other multisector;Other
oecd_riomarkers;1552;Food security and conservation at traditional rice varieties in South Asia;2011;208565;USD;Germany;South Asia, regional;Non-specific;agricultural policy & admin. mgmt;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1553;LCBC (Lake Chad Basin Commission) Capacity Development;2011;2780868;USD;Germany;South of Sahara, regional;Non-specific;water resources policy/admin. mgmt;i.4. water supply & sanitation;health
oecd_riomarkers;1554;Integrated rural and sustainable agriculture for small farmer groups with emphasis on women's ecconomic empowerment, Diocese of Mbeya;2011;173804;USD;Germany;Tanzania;Tanzania;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1555;Integrated rural development in the Diocese of Dapaong;2011;104283;USD;Germany;Togo;Togo;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1556;Improving Water Resources Management;2011;15294772;USD;Germany;Tunisia;Tunisia;agricultural water resources;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1557;Improving Water Resources Management (Accompanying Measure);2011;2780868;USD;Germany;Tunisia;Tunisia;agricultural water resources;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1558;Sustainable agriculture for organized small farmer groups, Diocese Masaka;2011;291991;USD;Germany;Uganda;Uganda;agricultural education/training;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1559;Promoting Sustainable Agriculture in Kakiri, Memde and Masulita Sub-Counties;2011;236374;USD;Germany;Uganda;Uganda;agricultural development;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;1560;Integrated Coastal Eco-System Management in Mekong provinces;2011;4866518;USD;Germany;Vietnam;Vietnam;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;1561;Vulnerability assessment and adaptation to climate change for water resource management in coastal cities of Southeast Asia;2011;125139;USD;Germany;Asia, regional;Non-specific;environmental research;iv.1. general environment protection;natural resource management
oecd_riomarkers;1562;Ecosystem-based adaptation in marine, terrestrial and coastal regions as a means of improving livelihoods, conserving biodiversity;2011;6098432;USD;Germany;Bilateral, unspecified;Non-specific;bio-diversity;iv.1. general environment protection;natural resource management
